user_id,venue_id,label,user_pref_match,user_total_seconds,user_avg_click,user_pref_score,latitude,longitude,review_count,stars,venue_cat_count
user_14,V_313,1,0.0859,564,0.768,5.047,40.55084,-74.22997,900,4.5,5
user_14,V_314,1,0.3227,430,0.989,6.757,40.83328,-74.1817,1132,1.4,2
user_14,V_315,1,0.4643,154,0.9,4.161,40.88546,-73.81209,616,3.5,2
user_14,V_316,1,0.3259,826,0.989,0.086,40.55014,-73.8567,1079,2.4,1
user_14,V_317,0,0.1319,214,0.005,8.585,40.628,-73.91075,258,2.6,2
user_14,V_318,1,0.4016,466,0.527,8.03,40.65749,-73.92783,1135,4.9,3
user_14,V_319,1,0.8941,647,0.091,4.361,40.91606,-74.1572,1147,2.8,1
user_14,V_320,1,0.0112,729,0.207,9.215,40.78625,-73.80151,810,3.6,1
user_14,V_321,1,0.1695,77,0.327,5.812,40.52184,-73.75019,964,1.6,3
user_14,V_322,1,0.256,261,0.502,5.236,40.70083,-73.72149,1238,1.6,5
user_15,V_323,0,0.6933,1151,0.024,0.876,40.70515,-74.07668,13,4.1,3
user_15,V_324,1,0.6479,1200,0.629,0.892,40.93021,-74.15767,546,3.6,3
user_15,V_325,1,0.243,336,0.713,3.921,40.57872,-73.92482,82,3.6,2
user_15,V_326,1,0.2533,634,0.461,1.464,40.71874,-73.98633,976,4.8,2
user_15,V_327,1,0.9752,614,0.375,8.281,40.90076,-73.73957,488,1.2,3
user_15,V_328,1,0.2727,506,0.81,3.289,40.89581,-74.21109,66,2.2,5
user_15,V_329,1,0.8453,557,0.619,4.78,40.88532,-74.14228,329,2.5,2
user_15,V_330,1,0.3174,53,0.743,7.313,40.58366,-73.7765,124,2.5,3
user_15,V_331,1,0.3996,184,0.749,5.143,40.93897,-73.95847,55,3.8,1
user_15,V_332,1,0.1751,343,0.591,7.064,40.66196,-74.08547,675,3.5,1
user_15,V_333,1,0.3551,505,0.113,2.047,40.62687,-74.15562,1285,4.4,5
user_15,V_334,1,0.4262,1023,0.397,8.35,40.80572,-74.0844,369,1.2,1
user_15,V_335,1,0.2117,425,0.367,8.543,40.60433,-73.96033,718,3.0,4
user_15,V_336,1,0.7859,175,0.769,5.478,40.80775,-74.04887,80,3.7,4
user_15,V_337,1,0.1033,1077,0.433,2.09,40.94783,-73.9992,534,4.8,3
user_15,V_338,0,0.7356,506,0.472,2.249,40.92962,-73.9878,64,1.7,3
user_15,V_339,1,0.3602,964,0.668,5.565,40.75432,-73.99796,1199,4.5,5
user_15,V_340,1,0.1943,130,0.3,1.827,40.65501,-74.01551,571,1.9,3
user_15,V_341,1,0.4902,953,0.112,4.165,40.5921,-73.81948,1024,4.1,3
user_15,V_342,1,0.2548,524,0.641,4.652,40.57221,-73.70859,15,3.5,4
user_15,V_343,1,0.8608,1127,0.271,1.509,40.84068,-73.87433,680,2.7,5
user_15,V_344,1,0.142,293,0.378,4.564,40.7922,-73.81395,1491,1.4,2
user_15,V_345,1,0.279,896,0.963,8.266,40.772,-73.7763,1437,1.7,3
user_16,V_346,1,0.1339,896,0.822,1.819,40.6122,-74.22483,1408,1.4,1
user_16,V_347,1,0.4662,85,0.641,6.609,40.83188,-73.8412,902,2.9,3
user_16,V_348,1,0.3398,747,0.583,4.216,40.84026,-73.89436,193,2.0,5
user_16,V_349,0,0.0575,1175,0.015,1.304,40.58963,-74.0806,750,4.2,2
user_16,V_350,1,0.0434,100,0.26,6.777,40.70844,-73.76207,1368,2.5,4
user_16,V_351,1,0.1436,301,0.337,9.247,40.79597,-73.99279,317,1.7,2
user_16,V_352,1,0.1003,941,0.258,6.214,40.71217,-74.17707,525,1.2,4
user_16,V_353,0,0.6528,471,0.897,4.132,40.85737,-74.05472,596,4.8,2
user_16,V_354,1,0.6181,126,0.128,8.062,40.8061,-73.94215,291,1.9,3
user_16,V_355,1,0.7942,98,0.607,5.417,40.91644,-74.14439,449,2.9,1
user_16,V_356,1,0.0118,1192,0.67,1.59,40.791,-73.90323,156,2.6,1
user_16,V_357,1,0.7355,588,0.134,1.582,40.81279,-74.1388,560,3.2,4
user_16,V_358,1,0.2555,1172,0.54,6.143,40.66061,-74.07307,436,3.1,2
user_16,V_359,1,0.0026,293,0.068,6.765,40.75918,-73.92833,1130,2.4,1
user_16,V_360,1,0.0789,1080,0.947,3.251,40.94256,-73.87786,935,3.2,4
user_16,V_361,0,0.236,759,0.118,3.462,40.52542,-73.70266,1390,3.2,3
user_16,V_362,1,0.3801,911,0.393,2.59,40.6294,-73.72036,751,1.2,4
user_16,V_363,1,0.8699,566,0.165,5.942,40.83078,-74.05978,1011,3.1,3
user_16,V_364,1,0.2627,607,0.523,6.799,40.79185,-74.23191,953,4.5,5
user_16,V_365,1,0.9886,644,0.18,9.711,40.76647,-73.80842,289,1.0,3
user_16,V_366,1,0.4147,717,0.634,0.119,40.61121,-73.81857,1218,3.8,4
user_16,V_367,1,0.3126,81,0.683,3.268,40.87792,-73.7048,1369,4.0,2
user_16,V_368,1,0.2238,364,0.719,3.863,40.61184,-73.8837,43,3.5,1
user_17,V_369,1,0.8948,496,0.088,1.009,40.54308,-73.81931,91,4.4,2
user_17,V_370,1,0.4756,314,0.207,6.561,40.50006,-73.74634,338,3.9,2
user_17,V_371,1,0.2254,594,0.697,6.441,40.53481,-74.08485,445,1.9,2
user_17,V_372,1,0.106,427,0.616,6.47,40.83457,-73.94773,1060,4.8,3
user_17,V_373,1,0.1177,595,0.318,3.773,40.69289,-73.8533,1079,3.2,1
user_17,V_374,1,0.3599,285,0.309,7.591,40.69253,-73.87727,1081,1.6,5
user_17,V_375,1,0.0192,989,0.395,9.935,40.74411,-73.90041,1431,4.9,1
user_17,V_376,0,0.0371,917,0.25,7.866,40.70848,-74.02568,822,3.5,4
user_17,V_377,1,0.017,1178,0.887,3.053,40.83122,-73.91316,1416,3.5,3
user_17,V_378,1,0.5312,720,0.834,6.333,40.94587,-74.14248,1013,2.3,2
user_17,V_379,1,0.9364,167,0.228,1.636,40.50124,-74.18806,695,2.8,3
user_17,V_380,1,0.921,436,0.648,5.865,40.6176,-73.79329,1301,3.2,5
user_17,V_381,1,0.0637,903,0.754,5.629,40.8794,-74.08512,315,1.9,2
user_17,V_382,1,0.2401,381,0.094,0.158,40.65204,-73.80654,1500,2.9,5
user_17,V_383,0,0.3347,833,0.8,1.586,40.51947,-73.71938,808,3.9,5
user_17,V_384,1,0.0347,1067,0.005,1.555,40.51024,-73.71021,173,3.1,4
user_17,V_385,1,0.6237,1070,0.133,6.887,40.65113,-74.18749,250,1.8,3
user_17,V_386,1,0.0377,548,0.038,5.113,40.66481,-74.1316,1491,4.3,2
user_17,V_387,1,0.4263,1170,0.686,2.372,40.63845,-74.01574,185,1.7,3
user_17,V_388,1,0.4846,786,0.278,6.995,40.93948,-73.73371,250,3.1,5
user_17,V_389,1,0.2724,1164,0.782,8.875,40.50049,-74.1084,1447,2.7,1
user_17,V_390,1,0.9062,762,0.889,5.877,40.65992,-73.82904,1096,1.9,2
user_17,V_391,1,0.6178,122,0.614,5.422,40.83104,-73.70542,1406,2.5,1
user_18,V_392,1,0.4563,716,0.524,6.368,40.7394,-73.9972,1052,3.6,1
user_18,V_393,1,0.8539,615,0.65,5.157,40.66175,-74.00806,655,1.2,1
user_18,V_394,1,0.6554,751,0.797,1.817,40.68057,-74.22353,632,3.7,4
user_18,V_395,1,0.7945,572,0.799,6.465,40.53649,-74.00581,152,4.3,4
user_18,V_396,1,0.1743,843,0.951,1.459,40.7448,-74.18464,1026,3.1,4
user_18,V_397,1,0.3559,1001,0.882,2.652,40.79644,-74.06028,424,2.9,2
user_18,V_398,1,0.0616,502,0.021,9.887,40.71811,-74.2479,416,2.6,2
user_18,V_399,1,0.7977,361,0.29,8.545,40.6132,-73.9139,1037,2.6,3
user_18,V_400,1,0.5195,720,0.582,6.499,40.92784,-74.02415,216,4.8,4
user_18,V_401,1,0.7355,430,0.82,6.661,40.85886,-73.732,1248,1.7,4
user_18,V_402,1,0.4398,173,0.283,9.979,40.50551,-73.73437,35,1.2,5
user_18,V_403,1,0.6111,205,0.618,8.47,40.8796,-74.08334,1027,3.9,1
user_18,V_404,1,0.8769,379,0.888,8.542,40.87438,-74.10017,478,4.4,2
user_18,V_405,1,0.992,897,0.825,2.898,40.90609,-73.7938,218,2.0,2
user_18,V_406,1,0.8541,993,0.328,4.099,40.64851,-73.99988,1051,3.0,1
user_18,V_407,1,0.3587,572,0.553,4.569,40.92734,-73.88413,862,3.3,1
user_18,V_408,1,0.9936,53,0.848,6.528,40.57676,-73.88756,1425,1.2,3
user_18,V_409,1,0.6721,460,0.545,5.367,40.67237,-74.13424,284,2.0,5
user_18,V_410,1,0.1008,542,0.274,4.61,40.53093,-73.74304,586,4.6,1
user_18,V_411,1,0.3946,421,0.375,7.94,40.82619,-74.1789,792,3.2,4
user_18,V_412,1,0.4423,1093,0.049,4.443,40.52643,-73.72996,118,1.9,1
user_18,V_413,1,0.7113,364,0.301,1.137,40.92598,-74.05795,1387,1.4,5
user_18,V_414,0,0.204,1031,0.38,2.45,40.66039,-73.82619,1485,3.2,2
user_19,V_415,1,0.4853,941,0.957,2.699,40.55809,-73.95853,519,1.3,4
user_19,V_416,1,0.1609,1089,0.186,7.046,40.66247,-74.15166,324,3.9,1
user_19,V_417,1,0.4746,256,0.129,3.174,40.53706,-74.1443,633,4.3,4
user_19,V_418,1,0.067,422,0.849,4.749,40.83276,-73.7837,627,2.4,2
user_19,V_419,1,0.3796,622,0.816,2.998,40.88935,-73.72593,462,3.1,2
user_19,V_420,1,0.1195,1176,0.094,2.913,40.90207,-73.87174,256,4.6,1
user_19,V_421,1,0.5234,426,0.312,2.749,40.88131,-73.9655,909,1.6,3
user_19,V_422,1,0.7151,537,0.05,7.859,40.55563,-74.17394,1153,1.3,4
user_19,V_423,1,0.4855,1117,0.428,8.444,40.50691,-73.85622,396,3.5,3
user_19,V_424,1,0.8003,836,0.915,8.763,40.53961,-73.72422,985,4.8,4
user_19,V_425,1,0.6822,138,0.837,1.154,40.70873,-74.10868,1070,2.7,1
user_19,V_426,1,0.3499,222,0.485,2.24,40.85404,-74.13168,653,1.4,4
user_19,V_427,1,0.296,385,0.488,4.397,40.53823,-74.15888,393,4.6,1
user_19,V_428,1,0.3927,744,0.578,5.969,40.5846,-73.94295,1158,2.9,4
user_19,V_429,0,0.2162,710,0.842,2.222,40.89138,-74.14476,1232,4.7,2
user_19,V_430,1,0.9625,276,0.212,9.891,40.64874,-73.84577,1120,1.7,3
user_19,V_431,1,0.7066,841,0.845,9.796,40.53409,-73.86869,457,1.9,3
user_19,V_432,1,0.5255,137,0.053,6.383,40.62685,-74.23432,168,3.9,5
user_19,V_433,1,0.6477,181,0.631,6.688,40.55409,-74.01483,1232,3.6,1
user_19,V_434,1,0.7009,916,0.467,2.678,40.51509,-73.9025,617,3.5,3
user_19,V_435,1,0.1042,698,0.732,0.836,40.85531,-74.2363,151,1.1,1
user_19,V_436,1,0.3943,733,0.204,1.263,40.64182,-74.2379,247,3.9,2
user_19,V_437,1,0.3556,1076,0.275,7.254,40.66537,-74.21149,489,2.3,1
user_20,V_438,1,0.77,135,0.318,8.077,40.63249,-74.00627,1200,3.2,1
user_20,V_439,1,0.6742,274,0.269,9.353,40.63201,-74.02143,1149,2.9,2
user_20,V_440,1,0.1629,1033,0.433,1.038,40.73261,-73.77023,881,1.2,2
user_20,V_441,1,0.0035,152,0.281,8.447,40.73276,-74.00354,1312,2.3,4
user_20,V_442,1,0.4823,1003,0.352,4.243,40.88884,-73.79531,1417,1.4,4
user_20,V_443,1,0.2828,203,0.08,4.949,40.93185,-74.24052,1258,3.9,2
user_20,V_444,1,0.5073,442,0.995,9.181,40.6218,-74.17123,1273,4.2,5
user_20,V_445,1,0.0857,1075,0.08,7.394,40.78112,-73.84462,388,1.9,2
user_20,V_446,1,0.3507,998,0.449,3.542,40.79376,-73.75431,671,3.1,3
user_20,V_447,1,0.0801,510,0.145,2.144,40.69009,-73.82959,365,3.1,4
user_20,V_448,1,0.8889,251,0.627,3.334,40.62162,-73.9862,1273,3.6,3
user_20,V_449,1,0.0185,639,0.226,8.368,40.58606,-74.12053,721,3.2,3
user_20,V_450,1,0.7315,875,0.435,9.251,40.73667,-74.10674,1224,2.7,2
user_20,V_451,1,0.2091,321,0.349,9.28,40.86305,-73.94055,1165,3.5,1
user_20,V_452,1,0.5958,979,0.554,3.18,40.77023,-74.12903,630,4.1,2
user_20,V_453,1,0.9649,221,0.055,6.379,40.58156,-74.2094,600,2.5,1
user_20,V_454,1,0.2486,503,0.208,8.143,40.84901,-73.76804,1055,3.9,1
user_20,V_455,1,0.5456,443,0.332,8.823,40.59941,-74.03514,432,3.4,2
user_20,V_456,1,0.3765,1046,0.912,0.713,40.55827,-74.17512,1331,3.4,2
user_20,V_457,1,0.7108,139,0.577,9.405,40.93385,-73.9777,192,2.5,1
user_20,V_458,1,0.1498,330,0.03,3.007,40.71251,-73.86873,539,1.6,4
user_20,V_459,1,0.5139,210,0.376,0.287,40.72737,-73.89649,1297,1.2,2
user_20,V_460,1,0.2728,701,0.818,1.751,40.92813,-73.93594,155,4.3,3
user_21,V_461,1,0.8565,536,0.093,1.372,40.8628,-74.08878,278,4.0,3
user_21,V_462,1,0.5191,471,0.548,1.738,40.536,-73.91461,115,3.9,4
user_21,V_463,0,0.1679,122,0.601,3.66,40.71185,-74.06764,1489,3.6,5
user_21,V_464,1,0.9183,609,0.923,5.413,40.92826,-74.18818,906,2.9,3
user_21,V_465,1,0.6706,1025,0.72,3.308,40.86064,-73.94416,1391,2.9,1
user_21,V_466,1,0.4469,1093,0.509,1.499,40.85456,-74.18545,1126,2.5,5
user_21,V_467,1,0.8931,657,0.636,9.32,40.83166,-74.04997,175,3.7,4
user_21,V_468,1,0.5926,1157,0.553,1.511,40.57716,-74.05918,1120,1.6,3
user_21,V_469,1,0.5303,1172,0.884,0.158,40.7317,-73.90293,797,4.6,3
user_21,V_470,1,0.9888,440,0.705,9.028,40.91492,-73.74916,1107,1.5,3
user_21,V_471,1,0.5094,819,0.503,5.465,40.90609,-73.9553,580,1.0,1
user_21,V_472,1,0.8073,843,0.469,4.937,40.543,-73.90463,703,3.6,1
user_21,V_473,1,0.6899,1043,0.552,2.224,40.54661,-73.88455,1436,4.4,2
user_21,V_474,1,0.786,600,0.497,1.815,40.77584,-73.74566,1474,3.4,3
user_21,V_475,1,0.6807,1040,0.743,8.941,40.74794,-74.24567,810,4.2,5
user_21,V_476,1,0.6401,1009,0.748,5.328,40.6544,-74.00238,1114,4.2,1
user_21,V_477,1,0.4376,1082,0.714,5.819,40.5934,-74.11713,600,1.7,1
user_21,V_478,1,0.781,514,0.491,1.384,40.52892,-73.74065,382,4.3,2
user_21,V_479,1,0.2307,1097,0.716,0.077,40.78113,-73.97135,1186,1.6,4
user_21,V_480,1,0.9996,559,0.658,6.947,40.54785,-74.16849,476,1.1,5
user_21,V_481,1,0.7474,547,0.152,6.355,40.62601,-73.93022,893,2.4,2
user_21,V_482,1,0.1277,631,0.275,2.95,40.78931,-73.76327,161,4.4,4
user_21,V_483,1,0.6519,644,0.949,2.542,40.90209,-74.20705,746,1.4,1
user_22,V_484,1,0.6159,1184,0.435,8.496,40.68175,-73.85621,789,3.9,4
user_22,V_485,0,0.2307,972,0.315,7.079,40.51492,-73.70333,1008,2.8,3
user_22,V_486,1,0.0708,1138,0.243,5.354,40.73361,-73.78562,1209,2.7,1
user_22,V_487,1,0.7742,140,0.982,6.649,40.85648,-74.08885,1080,4.0,3
user_22,V_488,1,0.7849,780,0.588,2.767,40.73158,-74.0199,146,4.8,3
user_22,V_489,1,0.8735,784,0.095,3.143,40.87796,-73.89595,2,2.4,3
user_22,V_490,1,0.8185,873,0.166,8.333,40.8031,-73.89869,960,4.9,3
user_22,V_491,1,0.9193,360,0.517,9.513,40.85232,-73.71746,353,3.9,4
user_22,V_492,1,0.9997,110,0.317,3.272,40.62871,-73.97914,33,5.0,1
user_22,V_493,1,0.1646,956,0.918,5.578,40.60442,-74.04485,205,4.8,4
user_22,V_494,0,0.5347,316,0.2,8.839,40.80819,-73.7653,268,2.4,4
user_22,V_495,1,0.6404,1130,0.717,0.281,40.51466,-74.15776,297,2.1,1
user_22,V_496,0,0.6167,613,0.425,5.381,40.50303,-73.8078,148,1.4,4
user_22,V_497,1,0.2187,597,0.483,4.249,40.75732,-73.91327,155,1.2,4
user_22,V_498,1,0.6572,956,0.856,5.789,40.70698,-74.18045,985,1.5,2
user_22,V_499,0,0.4484,436,0.089,6.003,40.68,-74.06923,1108,3.8,4
user_22,V_500,1,0.3105,824,0.418,9.521,40.74894,-73.82479,722,4.3,4
user_22,V_501,1,0.0649,962,0.557,0.004,40.61891,-73.73088,448,3.3,4
user_22,V_502,1,0.7643,1135,0.451,5.329,40.83002,-74.01515,911,3.7,3
user_22,V_503,1,0.9944,993,0.105,1.717,40.55676,-74.0729,1368,1.1,4
user_22,V_504,1,0.623,793,0.277,4.312,40.89838,-73.74189,59,5.0,4
user_22,V_505,1,0.9088,738,0.95,4.466,40.87888,-73.87964,1140,4.6,2
user_22,V_506,1,0.1221,197,0.911,9.239,40.64187,-73.75203,1337,3.0,2
user_23,V_507,1,0.2921,456,0.141,1.641,40.77108,-73.82675,662,1.1,3
user_23,V_508,1,0.2037,233,0.878,7.553,40.60898,-73.77139,939,1.9,5
user_23,V_509,1,0.3231,90,0.158,7.925,40.8435,-74.19343,1469,2.8,2
user_23,V_510,0,0.3231,1022,0.781,4.732,40.93613,-73.97509,1128,2.1,4
user_23,V_511,1,0.8942,157,0.252,5.934,40.66099,-73.94231,372,4.3,3
user_23,V_512,1,0.2802,364,0.061,0.262,40.82114,-74.20225,526,1.5,3
user_23,V_513,1,0.5139,276,0.58,5.626,40.86536,-73.7608,779,2.6,3
user_23,V_514,1,0.1423,1087,0.998,2.781,40.69004,-73.96355,302,4.9,5
user_23,V_515,1,0.7478,78,0.607,6.665,40.72342,-74.02893,626,3.9,1
user_23,V_516,1,0.9216,1070,0.856,1.442,40.63487,-73.75704,286,2.3,2
user_23,V_517,1,0.845,170,0.862,6.703,40.89205,-73.8989,694,3.9,3
user_23,V_518,1,0.4804,809,0.725,1.921,40.61411,-73.84642,1132,1.8,4
user_23,V_519,1,0.3837,693,0.634,5.665,40.55405,-73.85273,1097,1.5,5
user_23,V_520,1,0.6786,1155,0.886,9.591,40.72343,-74.15191,839,4.2,2
user_23,V_521,1,0.537,1095,0.863,9.022,40.91442,-74.08832,1251,2.9,5
user_23,V_522,1,0.8679,543,0.872,7.879,40.72532,-73.82167,14,4.3,2
user_23,V_523,1,0.3337,990,0.486,8.262,40.6992,-74.20079,1261,4.9,2
user_23,V_524,1,0.8683,605,0.928,0.318,40.89032,-73.72282,1208,2.4,5
user_23,V_525,0,0.847,589,0.556,9.154,40.67314,-73.8548,967,4.3,5
user_23,V_526,0,0.4383,234,0.204,2.521,40.86308,-73.96254,1427,4.5,1
user_23,V_527,1,0.277,317,0.534,3.184,40.63315,-73.8342,561,4.2,1
user_23,V_528,1,0.971,769,0.586,9.719,40.68114,-73.71267,779,3.7,2
user_23,V_529,1,0.0747,924,0.572,1.717,40.70726,-73.91694,919,1.7,1
user_24,V_530,1,0.2226,997,0.597,2.959,40.61113,-73.81542,434,1.8,4
user_24,V_531,0,0.8642,208,0.299,3.358,40.80614,-73.76256,1057,4.9,3
user_24,V_532,1,0.0482,444,0.776,1.673,40.65044,-73.73348,738,2.0,2
user_24,V_533,1,0.714,774,0.642,7.948,40.70717,-74.05583,622,4.9,4
user_24,V_534,1,0.6977,1005,0.918,2.118,40.87371,-74.01977,1055,2.0,2
user_24,V_535,1,0.9851,437,0.528,0.768,40.7922,-74.09164,911,4.6,5
user_24,V_536,1,0.4713,574,0.236,1.708,40.50892,-73.84498,1241,2.6,2
user_24,V_537,1,0.7638,778,0.565,6.898,40.79349,-73.82836,848,1.2,2
user_24,V_538,1,0.5158,995,0.702,9.028,40.77218,-74.12337,315,3.0,4
user_24,V_539,1,0.368,155,0.867,5.706,40.79204,-73.83836,354,2.1,4
user_24,V_540,1,0.6471,511,0.722,8.948,40.73507,-74.03549,725,2.5,1
user_24,V_541,1,0.0849,960,0.971,5.328,40.55084,-74.09254,1024,5.0,4
user_24,V_542,1,0.6838,1105,0.4,5.229,40.62479,-73.71603,1307,5.0,2
user_24,V_543,1,0.647,1110,0.696,8.698,40.89801,-74.23506,808,1.2,3
user_24,V_544,1,0.4712,694,0.99,9.671,40.88114,-73.9935,905,1.4,4
user_24,V_545,1,0.675,528,0.567,3.618,40.68553,-74.09951,679,3.3,2
user_24,V_546,1,0.2806,1075,0.273,9.615,40.89646,-73.79528,1407,2.5,4
user_24,V_547,1,0.775,919,0.909,0.131,40.65059,-73.84632,425,2.2,2
user_24,V_548,1,0.9764,1034,0.799,8.807,40.7697,-73.86474,727,4.7,5
user_24,V_549,1,0.6658,967,0.392,1.553,40.93986,-74.07901,261,3.4,3
user_24,V_550,0,0.6167,62,0.592,2.265,40.67111,-74.11642,920,3.0,2
user_24,V_551,1,0.7847,1099,0.05,0.585,40.83542,-74.02438,1267,2.8,1
user_24,V_552,1,0.9058,564,0.697,2.957,40.57712,-73.8425,572,3.9,3
user_25,V_553,1,0.4812,310,0.295,3.2,40.69518,-73.81276,314,3.4,5
user_25,V_554,1,0.4169,800,0.89,6.537,40.90743,-74.02732,499,2.7,4
user_25,V_555,1,0.6342,449,0.252,1.818,40.74924,-73.8024,706,2.4,4
user_25,V_556,1,0.713,932,0.019,3.568,40.90976,-73.92815,1333,4.0,1
user_25,V_557,1,0.2155,74,0.229,0.552,40.72618,-73.81193,897,4.4,1
user_25,V_558,1,0.0575,626,0.019,0.587,40.68649,-73.82288,652,2.4,2
user_25,V_559,1,0.3234,1139,0.904,7.314,40.70302,-73.77264,1238,3.7,2
user_25,V_560,0,0.6526,1064,0.759,1.311,40.82197,-73.76841,585,4.4,4
user_25,V_561,1,0.0617,1156,0.035,2.843,40.66996,-73.98747,1130,3.1,2
user_25,V_562,1,0.4895,855,0.983,5.994,40.66676,-73.84151,1330,4.4,3
user_25,V_563,1,0.2289,889,0.729,2.348,40.76731,-74.22224,536,4.3,1
user_25,V_564,1,0.1179,532,0.133,5.588,40.74026,-73.96306,238,4.8,5
user_25,V_565,1,0.2955,727,0.945,7.178,40.91015,-73.8802,602,3.8,4
user_25,V_566,0,0.8044,458,0.343,9.295,40.94507,-73.70077,909,2.4,2
user_25,V_567,1,0.7181,735,0.753,4.173,40.82234,-73.85527,761,4.6,4
user_25,V_568,1,0.492,567,0.115,4.505,40.50898,-73.86976,131,4.7,2
user_25,V_569,0,0.5709,711,0.027,7.27,40.85266,-74.18572,420,5.0,3
user_25,V_570,1,0.4422,91,0.865,9.878,40.67413,-73.88664,424,3.5,1
user_25,V_571,1,0.8033,681,0.483,3.44,40.53857,-73.89476,1235,1.4,3
user_25,V_572,1,0.3757,573,0.16,4.982,40.82095,-73.98563,877,1.9,5
user_25,V_573,1,0.0376,143,0.03,4.482,40.6146,-73.83261,426,4.9,1
user_25,V_574,1,0.3626,247,0.268,2.253,40.79576,-73.99768,1088,3.2,3
user_25,V_575,1,0.9149,482,0.132,4.578,40.89917,-73.98544,1363,4.7,1
user_26,V_576,1,0.7082,405,0.521,4.751,40.55055,-73.79308,1403,1.3,5
user_26,V_577,1,0.7912,550,0.592,3.788,40.89818,-73.73231,868,2.0,4
user_26,V_578,0,0.9246,284,0.972,7.971,40.81902,-74.1753,1310,3.6,1
user_26,V_579,0,0.1591,581,0.826,4.118,40.74804,-73.98545,1425,4.0,1
user_26,V_580,1,0.3071,214,0.753,5.381,40.5247,-73.8161,1404,4.7,4
user_26,V_581,1,0.2461,582,0.373,1.313,40.92668,-73.74077,1229,3.0,5
user_26,V_582,1,0.6507,662,0.353,0.491,40.84964,-74.18926,347,2.9,1
user_26,V_583,1,0.4171,188,0.659,2.036,40.74444,-74.22013,222,2.3,2
user_26,V_584,1,0.7429,567,0.461,2.424,40.84385,-74.16375,89,3.6,5
user_26,V_585,0,0.8469,829,0.688,0.638,40.81425,-73.88907,1094,1.6,5
user_26,V_586,1,0.9845,886,0.144,8.265,40.76208,-74.2296,446,3.6,4
user_26,V_587,1,0.579,129,0.125,5.151,40.82199,-74.09831,641,3.3,2
user_26,V_588,1,0.5289,400,0.932,9.395,40.91382,-74.10874,548,2.0,1
user_26,V_589,1,0.1229,78,0.243,8.559,40.65994,-73.92063,1216,4.3,1
user_26,V_590,1,0.2313,769,0.811,6.47,40.66064,-73.91003,275,2.4,4
user_26,V_591,1,0.87,423,0.474,2.576,40.65082,-74.19383,586,2.4,4
user_26,V_592,1,0.4432,204,0.028,4.297,40.60019,-73.70517,778,2.7,5
user_26,V_593,1,0.5793,778,0.23,3.261,40.89807,-74.1719,836,1.4,2
user_26,V_594,1,0.9159,733,0.538,3.228,40.6024,-74.00056,727,3.5,1
user_26,V_595,1,0.863,1146,0.387,0.649,40.6384,-74.21745,748,4.8,3
user_26,V_596,0,0.7973,964,0.31,7.106,40.78272,-73.79175,307,3.4,4
user_26,V_597,1,0.0729,541,0.663,9.071,40.51038,-74.07909,245,2.4,2
user_26,V_598,1,0.058,512,0.39,9.023,40.77335,-74.19375,421,2.5,5
user_27,V_599,1,0.0958,377,0.065,8.191,40.78181,-74.13694,1157,1.1,2
user_27,V_600,1,0.6131,994,0.31,2.281,40.59321,-74.06183,1217,4.3,1
user_27,V_601,1,0.9765,828,0.647,4.891,40.85686,-74.10131,30,3.3,5
user_27,V_602,1,0.8134,563,0.68,3.618,40.63326,-73.91274,174,1.7,1
user_27,V_603,1,0.1127,111,0.902,2.21,40.59869,-74.09919,1362,1.1,1
user_27,V_604,1,0.0787,766,0.686,1.752,40.73833,-73.83637,16,4.1,2
user_27,V_605,1,0.3135,658,0.247,3.501,40.8147,-74.19055,8,4.6,4
user_27,V_606,1,0.6172,800,0.97,2.396,40.7741,-73.70163,871,2.7,3
user_27,V_607,1,0.4525,841,0.851,2.764,40.70762,-73.92027,961,4.8,4
user_27,V_608,1,0.8334,1094,0.835,9.551,40.75148,-74.20571,1220,1.5,5
user_27,V_609,1,0.4418,881,0.774,6.425,40.6266,-73.93822,76,1.8,4
user_27,V_610,1,0.8298,439,0.927,6.611,40.84699,-74.18361,1226,1.8,1
user_27,V_611,1,0.9836,192,0.084,9.943,40.86208,-73.76214,230,3.5,5
user_27,V_612,1,0.5843,1147,0.968,3.195,40.63643,-73.77755,77,3.0,5
user_27,V_613,1,0.6669,731,0.267,7.411,40.70053,-73.96508,119,3.7,1
user_27,V_614,1,0.4355,1011,0.183,3.882,40.59375,-74.19862,149,2.2,4
user_27,V_615,1,0.327,198,0.153,3.266,40.89934,-74.14567,1351,4.8,4
user_27,V_616,1,0.8601,559,0.486,2.17,40.51505,-74.24454,79,3.4,1
user_27,V_617,1,0.4124,1015,0.567,4.25,40.89605,-74.1363,428,5.0,5
user_27,V_618,1,0.5019,300,0.886,8.206,40.78668,-73.78238,1131,1.7,1
user_27,V_619,1,0.1828,1174,0.634,7.853,40.93625,-74.15238,660,1.9,3
user_27,V_620,1,0.0022,997,0.363,2.449,40.78911,-74.04438,933,1.5,2
user_27,V_621,0,0.8746,122,0.123,3.723,40.82225,-73.95797,1142,4.3,4
user_28,V_622,0,0.2411,465,0.236,0.483,40.52456,-73.76875,709,2.6,2
user_28,V_623,1,0.9785,1127,0.885,2.267,40.83074,-73.83899,1015,4.9,1
user_28,V_624,1,0.3616,491,0.945,0.528,40.61881,-74.13155,184,3.1,4
user_28,V_625,0,0.3614,1060,0.822,1.221,40.73131,-73.9413,46,3.3,4
